3460,Hillbillys in a Haunted House,Comedy
3461,Lord of the Flies,Adventure
3462,Modern Times,Comedy
3463,Last Resort,Comedy
3464,Solar Crisis,Sci-Fi
3465,That's Life!,Drama
3466,Heart and Souls,Comedy
3467,Hud,Drama
3468,HustlerThe,Drama
3469,Inherit the Wind,Drama
3470,Dersu Uzala,Adventure
3471,Close Encounters of the Third Kind,Drama
3472,Horror Hotel (a.k.a. The City of the Dead),Horror
3473,Jonah Who Will Be 25 in the Year 2000,Comedy
3474,Retroactive,Sci-Fi
3475,Place in the SunA,Drama
3476,Jacob's Ladder,Horror
3477,Empire Records,Comedy
3478,BambaLa,Drama
3479,Ladyhawke,Adventure
3480,Lucas,Drama
3481,High Fidelity,Comedy
3482,Price of Glory,Drama
3483,Road to El DoradoThe,Animation
3484,SkullsThe,Thriller
3485,Autopsy (Macchie Solari),Horror
3486,Devil Girl From Mars,Sci-Fi
3487,DoradoEl,Western
3488,Hideous Sun DemonThe,Horror
3489,Hook,Adventure
3490,Horror Express,Horror
3491,My Chauffeur,Comedy
3492,Son of the SheikThe,Adventure
3493,Torso (Corpi Presentano Tracce di Violenza Carnale),Horror
3494,True Grit,Adventure
3495,Roadside Prophets,Comedy
3496,Madame Sousatzka,Drama
3497,Max Dugan Returns,Comedy
3498,Midnight Express,Drama
3499,Misery,Horror
3500,Mr. Saturday Night,Comedy
3501,Murphy's Romance,Comedy
3502,My Life,Drama
3503,Solaris (Solyaris),Drama
3504,Network,Comedy
3505,No Way Out,Thriller
3506,North Dallas Forty,Comedy
3507,Odd CoupleThe,Comedy
3508,Outlaw Josey WalesThe,Western
3509,Black and White,Drama
3510,Frequency,Drama
3511,Ready to Rumble,Comedy
3512,Return to Me,Drama
3513,Rules of Engagement,Drama
3514,Joe Gould's Secret,Drama
3515,Me Myself I,Comedy
3516,BellBook and Candle,Comedy
3517,BellsThe,Crime
3518,End of ViolenceThe,Drama
3519,Force 10 from Navarone,Action
3520,How to Stuff a Wild Bikini,Comedy
3521,Mystery Train,Comedy
3522,Sacco and Vanzetti (Sacco e Vanzetti),Drama
3523,Taffin,Action
3524,Arthur,Comedy
3525,Bachelor Party,Comedy
3526,Parenthood,Comedy
3527,Predator,Action
3528,Prince of TidesThe,Drama
3529,Postman Always Rings TwiceThe,Crime
3530,Smoking/No Smoking,Comedy
3531,All the Vermeers in New York,Comedy
3532,Freedom for Us (� nous la libert� ),Comedy
3533,Actor's RevengeAn (Yukinojo Henge),Drama
3534,28 Days,Comedy
3535,American Psycho,Comedy
3536,Keeping the Faith,Comedy
3537,Where the Money Is,Comedy
3538,East is East,Comedy
3539,Filth and the FuryThe,Documentary
3540,Passion of Mind,Romance
3541,Third World Cop,Action
3542,Coming Apart,Drama
3543,Diner,Comedy
3544,Shakes the Clown,Comedy
3545,Cabaret,Musical
3546,What Ever Happened to Baby Jane?,Drama
3547,Prick Up Your Ears,Drama
3548,Auntie Mame,Comedy
3549,Guys and Dolls,Musical
3550,HungerThe,Horror
3551,Marathon Man,Thriller
3552,Caddyshack,Comedy
3553,Gossip,Drama
3554,Love and Basketball,Drama
3555,U-571,Action
3556,Virgin SuicidesThe,Comedy
3557,Jennifer 8,Thriller
3558,LawThe (Le Legge),Drama
3559,Limelight,Drama
3560,Phantom Love (Ai No Borei),Drama
3561,Stacy's Knights,Drama
3562,Committed,Comedy
3563,Crow: SalvationThe,Action
3564,Flintstones in Viva Rock VegasThe,Children's
3565,Where the Heart Is,Comedy
3566,Big KahunaThe,Comedy
3567,Bossa Nova,Comedy
3568,Smiling Fish and Goat on Fire,Drama
3569,IdiotsThe (Idioterne),Comedy
3570,Last SeptemberThe,Drama
3571,Time Code,Drama
3572,Carnosaur,Horror
3573,Carnosaur 2,Horror
3574,Carnosaur 3: Primal Species,Horror
3575,Defying Gravity,Drama
3576,HiddenThe,Action
3577,Two Moon Juction,Drama
3578,Gladiator,Action
3579,I Dreamed of Africa,Drama
3580,Up at the Villa,Drama
3581,Human Traffic,Drama
3582,JailsHospitals & Hip-Hop,Drama
3583,Black Tights (Les Collants Noirs),Drama
3584,Breathless,Action
3585,Great Locomotive ChaseThe,Adventure
3586,IdolmakerThe,Drama
3587,Inferno,Horror
3588,King of Marvin GardensThe,Crime
3589,KillBaby... Kill! (Operazione Paura),Horror
3590,Lords of FlatbushThe,Comedy
3591,Mr. Mom,Comedy
3592,Time Masters (Les Ma�tres du Temps),Animation
3593,Battlefield Earth,Action
3594,Center Stage,Drama
3595,Held Up,Comedy
3596,Screwed,Comedy
3597,Whipped,Comedy
3598,Hamlet,Drama
3599,Anchors Aweigh,Comedy
3600,Blue Hawaii,Comedy
3601,Castaway CowboyThe,Comedy
3602,G. I. Blues,Musical
3603,Gay DeceiversThe,Comedy
3604,Gypsy,Musical
3605,King Creole,Drama
3606,On the Town,Musical
3607,One Little Indian,Comedy
3608,Pee-wee's Big Adventure,Comedy
3609,Regret to Inform,Documentary
3610,Roustabout,Musical
3611,Saludos Amigos,Animation
3612,Slipper and the RoseThe,Adventure
3613,Things Change,Comedy
3614,Honeymoon in Vegas,Comedy
3615,Dinosaur,Animation
3616,Loser,Comedy
3617,Road Trip,Comedy
3618,Small Time Crooks,Comedy
3619,Hollywood KnightsThe,Comedy
3620,Myth of FingerprintsThe,Comedy
3621,Possession,Drama
3622,Twelve ChairsThe,Comedy
3623,Mission: Impossible 2,Action
3624,Shanghai Noon,Action
3625,Better Living Through Circuitry,Documentary
3626,8 1/2 Women,Comedy
3627,Carnival of Souls,Horror
3628,Flying Tigers,Action
3629,Gold RushThe,Comedy
3630,House of ExorcismThe (La Casa dell'esorcismo),Horror
3631,It's in the Water,Comedy
3632,Monsieur Verdoux,Comedy
3633,On Her Majesty's Secret Service,Action
3634,Seven Days in May,Thriller
3635,Spy Who Loved MeThe,Action
3636,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train),Drama
3637,Vagabond (Sans toit ni loi),Drama
3638,Moonraker,Action
3639,Man with the Golden GunThe,Action
3640,King in New YorkA,Comedy
3641,Woman of ParisA,Drama
3642,In Old California,Western
3643,Fighting SeabeesThe,Action
3644,Dark Command,Western
3645,Cleo From 5 to 7 (Cl�o de 5 � 7),Drama
3646,Big Momma's House,Comedy
3647,Running Free,Drama
3648,Abominable SnowmanThe,Horror
3649,American Gigolo,Drama
3650,Anguish (Angustia),Horror
3651,Blood Spattered BrideThe (La Novia Ensangrentada),Horror
3652,City of the Living Dead (Paura nella citt� dei morti viventi),Horror
3653,Endless SummerThe,Documentary
3654,Guns of NavaroneThe,Action
3655,Blow-Out (La Grande Bouffe),Drama
3656,Lured,Crime
3657,Pandora and the Flying Dutchman,Drama
3658,Quatermass and the Pit,Sci-Fi
3659,Quatermass II,Sci-Fi
3660,Puppet Master,Horror
3661,Puppet Master II,Horror
3662,Puppet Master III: Toulon's Revenge,Horror
3663,Puppet Master 4,Horror
3664,Puppet Master 5: The Final Chapter,Horror
3665,Curse of the Puppet Master,Horror
3666,Retro Puppetmaster,Horror
3667,Rent-A-Cop,Action
3668,Romeo and Juliet,Drama
3669,Stay Tuned,Comedy
3670,Story of G.I. JoeThe,War
3671,Blazing Saddles,Comedy
3672,Benji,Adventure
3673,Benji the Hunted,Adventure
3674,For the Love of Benji,Adventure
3675,White Christmas,Musical
3676,Eraserhead,Drama
3677,Baraka,Documentary
3678,Man with the Golden ArmThe,Drama
3679,Decline of Western CivilizationThe,Documentary
3680,Decline of Western Civilization Part II: The Metal YearsThe,Documentary
3681,For a Few Dollars More,Western
3682,Magnum Force,Western
3683,Blood Simple,Drama
3684,Fabulous Baker BoysThe,Drama
3685,Prizzi's Honor,Comedy
3686,Flatliners,Thriller
3687,Light Years,Sci-Fi
3688,Porky's,Comedy
3689,Porky's II: The Next Day,Comedy
3690,Porky's Revenge,Comedy
3691,Private School,Comedy
3692,Class of Nuke 'Em High,Comedy
3693,Toxic AvengerThe,Comedy
3694,Toxic AvengerPart IIThe,Comedy
3695,Toxic Avenger Part III: The Last Temptation of ToxieThe,Comedy
3696,Night of the Creeps,Comedy
3697,Predator 2,Action
3698,Running ManThe,Action
3699,Starman,Adventure
3700,Brother from Another PlanetThe,Drama
3701,Alien Nation,Crime
3702,Mad Max,Action
3703,Mad Max 2 (a.k.a. The Road Warrior),Action
3704,Mad Max Beyond Thunderdome,Action
3705,Bird on a Wire,Action
3706,Angel Heart,Film-Noir
3707,Nine 1/2 Weeks,Drama
3708,Firestarter,Horror
3709,Sleepwalkers,Horror
3710,Action Jackson,Action
3711,Sarafina!,Drama
3712,Soapdish,Comedy
3713,Long Walk HomeThe,Drama
3714,Clara's Heart,Drama
3715,Burglar,Comedy
3716,Fatal Beauty,Action
3717,Gone in 60 Seconds,Action
3718,American Pimp,Documentary
3719,Love's Labour's Lost,Comedy
3720,Sunshine,Drama
3721,Trixie,Comedy
3722,Live Virgin,Comedy
3723,Hamlet,Drama
3724,Coming Home,Drama
3725,American Pop,Animation
3726,Assault on Precinct 13,Action
3727,Near Dark,Comedy
3728,One False Move,Thriller
3729,Shaft,Action
3730,ConversationThe,Drama
3731,Cutter's Way,Drama
3732,FuryThe,Horror
3733,Paper ChaseThe,Drama
3734,Prince of the City,Drama
3735,Serpico,Crime
3736,Big CarnivalThe,Drama
3737,Lonely Are the Brave,Drama
3738,Sugarland ExpressThe,Drama
3739,Trouble in Paradise,Comedy
3740,Big Trouble in Little China,Action
3741,Badlands,Crime
3742,Battleship PotemkinThe (Bronenosets Potyomkin),Drama
3743,Boys and Girls,Comedy
3744,Shaft,Action
3745,Titan A.E.,Adventure
3746,Butterfly (La Lengua de las Mariposas),Drama
3747,Jesus' Son,Drama
3748,MatchThe,Comedy
3749,Time Regained (Le Temps Retrouv�),Drama
3750,Boricua's Bond,Drama
3751,Chicken Run,Animation
3752,MeMyself and Irene,Comedy
3753,PatriotThe,Action
3754,Adventures of Rocky and BullwinkleThe,Animation
3755,Perfect StormThe,Action
3756,Golden BowlThe,Drama
3757,Asylum,Horror
3758,Communion,Drama
3759,Fun and Fancy Free,Animation
3760,Kentucky Fried MovieThe,Comedy
3761,Blood InBlood Out (a.k.a. Bound by Honor),Crime
3762,Daughter of Dr. Jeckyll,Horror
3763,F/X,Action
3764,F/X 2,Action
3765,Hot SpotThe,Drama
3766,Missing in Action,Action
3767,Missing in Action 2: The Beginning,Action
3768,Braddock: Missing in Action III,Action
3769,Thunderbolt and Lightfoot,Action
3770,Dreamscape,Adventure
3771,Golden Voyage of SinbadThe,Action
3772,Hatchet For the Honeymoon (Rosso Segno Della Follia),Horror
3773,House Party,Comedy
3774,House Party 2,Comedy
3775,Make Mine Music,Animation
3776,Melody Time,Animation
3777,Nekromantik,Comedy
3778,On Our Merry Way,Comedy
3779,Project Moon Base,Sci-Fi
3780,Rocketship X-M,Sci-Fi
3781,Shaft in Africa,Action
3782,Shaft's Big Score!,Action
3783,Croupier,Crime
3784,KidThe,Comedy
3785,Scary Movie,Comedy
3786,But I'm a Cheerleader,Comedy
3787,Shower (Xizhao),Comedy
3788,Blowup,Drama
3789,PawnbrokerThe,Drama
3790,Groove,Drama
3791,Footloose,Drama
3792,Duel in the Sun,Western
3793,X-Men,Action
3794,Chuck & Buck,Comedy
3795,Five SensesThe,Drama
3796,Wisdom of CrocodilesThe (a.k.a. Immortality),Romance
3797,In CrowdThe,Thriller
3798,What Lies Beneath,Thriller
3799,Pok�mon the Movie 2000,Animation
3800,Criminal Lovers (Les Amants Criminels),Drama
3801,Anatomy of a Murder,Drama
3802,Freejack,Action
3803,Greaser's Palace,Drama
3804,H.O.T.S.,Comedy
3805,Knightriders,Action
3806,MacKenna's Gold,Western
3807,Sinbad and the Eye of the Tiger,Action
3808,Two Women (La Ciociara),Drama
3809,What About Bob?,Comedy
3810,White Sands,Drama
3811,Breaker Morant,Drama
3812,Everything You Always Wanted to Know About Sex,Comedy
3813,Interiors,Drama
3814,Love and Death,Comedy
3816,Official StoryThe (La Historia Oficial),Drama
3817,Other Side of SundayThe (S�ndagsengler),Comedy
3818,Pot O' Gold,Comedy
3819,Tampopo,Comedy
3820,Thomas and the Magic Railroad,Children's
3821,Nutty Professor II: The Klumps,Comedy
3822,Girl on the BridgeThe (La Fille sur le Pont),Drama
3823,Wonderland,Drama
3824,Autumn in New York,Drama
3825,Coyote Ugly,Drama
3826,Hollow Man,Horror
3827,Space Cowboys,Action
3828,Better Living,Comedy
3829,Mad About Mambo,Comedy
3830,Psycho Beach Party,Comedy
3831,Saving Grace,Comedy
3832,Black Sabbath (Tre Volti Della PauraI),Horror
3833,Brain That Wouldn't DieThe,Horror
3834,Bronco Billy,Adventure
3835,CrushThe,Thriller
3836,Kelly's Heroes,Action
3837,Phantasm II,Horror
3838,Phantasm III: Lord of the Dead,Horror
3839,Phantasm IV: Oblivion,Horror
3840,Pumpkinhead,Horror
3841,Air America,Action
3842,Make Them Die Slowly (Cannibal Ferox),Horror
3843,Sleepaway Camp,Horror
3844,Steel Magnolias,Drama
3845,And God Created Woman (Et Dieu&#8230;Cr�a la Femme),Drama
3846,Easy Money,Comedy
3847,IlsaShe Wolf of the SS,Horror
3848,Silent Fall,Drama
3849,Spiral StaircaseThe,Thriller
3850,Whatever Happened to Aunt Alice?,Crime
3851,I'm the One That I Want,Comedy
3852,Tao of SteveThe,Comedy
3853,Tic CodeThe,Drama
3854,Aim�e & Jaguar,Drama
3855,Affair of LoveAn (Une Liaison Pornographique),Drama
3856,Autumn Heart,Drama
3857,Bless the Child,Thriller
3858,Cecil B. Demented,Comedy
3859,Eyes of Tammy FayeThe,Documentary
3860,OpportunistsThe,Crime
3861,ReplacementsThe,Comedy
3862,About Adam,Comedy
3863,CellThe,Sci-Fi
3864,Godzilla 2000 (Gojira ni-sen mireniamu),Action
3865,Original Kings of ComedyThe,Comedy
3866,Sunset Strip,Comedy
3867,All the Rage (a.k.a. It's the Rage),Drama
3868,Naked Gun: From the Files of Police Squad!The,Comedy
3869,Naked Gun 2 1/2: The Smell of FearThe,Comedy
3870,Our Town,Drama
3871,Shane,Drama
3872,SuddenlyLast Summer,Drama
3873,Cat Ballou,Comedy
3874,Couch in New YorkA,Comedy
3875,Devil Rides OutThe,Horror
3876,Jerry & Tom,Drama
3877,Supergirl,Action
3878,X: The Unknown,Sci-Fi
3879,Art of WarThe,Action
3880,Ballad of Ramblin' JackThe,Documentary
3881,Bittersweet Motel,Documentary
3882,Bring It On,Comedy
3883,Catfish in Black Bean Sauce,Comedy
3884,CrewThe,Comedy
3885,Love & Sex,Comedy
3886,Steal This Movie!,Drama
3887,Went to Coney Island on a Mission From God... Be Back by Five,Drama
3888,Skipped Parts,Drama
3889,Highlander: Endgame,Action
3890,Back Stage,Documentary
3891,Turn It Up,Crime
3892,Anatomy (Anatomie),Horror
3893,Nurse Betty,Comedy
3894,Solas,Drama
3895,WatcherThe,Crime
3896,Way of the GunThe,Crime
3897,Almost Famous,Comedy
3898,Bait,Action
3899,Circus,Comedy
3900,Crime and Punishment in Suburbia,Comedy
3901,Duets,Comedy
3902,Goya in Bordeaux (Goya en Bodeos),Drama
3903,Urbania,Drama
3904,Uninvited GuestAn,Drama
3905,SpecialsThe,Comedy
3906,Under Suspicion,Crime
3907,Prince of Central ParkThe,Drama
3908,Urban Legends: Final Cut,Horror
3909,Woman on Top,Comedy
3910,Dancer in the Dark,Drama
3911,Best in Show,Comedy
3912,Beautiful,Comedy
3913,Barenaked in America,Documentary
3914,Broken Hearts ClubThe,Drama
3915,Girlfight,Drama
3916,Remember the Titans,Drama
3917,Hellraiser,Horror
3918,Hellbound: Hellraiser II,Horror
3919,Hellraiser III: Hell on Earth,Horror
3920,FarawaySo Close (In Weiter FerneSo Nah!),Drama
3921,Beach Party,Comedy
3922,Bikini Beach,Comedy
3923,Return of the Fly,Horror
3924,Pajama Party,Comedy
3925,Stranger Than Paradise,Comedy
3926,Voyage to the Bottom of the Sea,Adventure
3927,Fantastic Voyage,Adventure
3928,Abbott and Costello Meet Frankenstein,Comedy
3929,Bank DickThe,Comedy
3930,Creature From the Black LagoonThe,Horror
3931,Giant Gila MonsterThe,Horror
3932,Invisible ManThe,Horror
3933,Killer ShrewsThe,Horror
3934,Kronos,Sci-Fi
3935,Kronos,Horror
3936,Phantom of the OperaThe,Drama
3937,Runaway,Sci-Fi
3938,Slumber Party MassacreThe,Horror
3939,Slumber Party Massacre IIThe,Horror
3940,Slumber Party Massacre IIIThe,Horror
3941,Sorority House Massacre,Horror
3942,Sorority House Massacre II,Horror
3943,Bamboozled,Comedy
3944,Bootmen,Comedy
3945,Digimon: The Movie,Adventure
3946,Get Carter,Action
3947,Get Carter,Thriller
3948,Meet the Parents,Comedy
3949,Requiem for a Dream,Drama
3950,Tigerland,Drama
3951,Two Family House,Drama
3952,ContenderThe,Drama
